phase,year,plot,plot_num,plot_dir,rotation,corn,crop,variety,all_corn,yield_bush,yield_ton,treated,treatment,manure,lime,nit,p205,k20,stover,population,plant_date,plant_day,soil_sample,damage,notes
4,1996,4NA,4,NW,2,FALSE,S,Pioneer 9394,FALSE,42,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/23/1996,143,TRUE,NA,NA
4,1996,4NB,4,NW,2,FALSE,S,Pioneer 9394,FALSE,53.6,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,5/23/1996,143,TRUE,NA,NA
4,1996,4NC,4,NE,2,FALSE,S,Pioneer 9394,FALSE,28.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/23/1996,143,TRUE,NA,NA
4,1996,4ND,4,NE,2,FALSE,S,Pioneer 9394,FALSE,31.3,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/23/1996,143,TRUE,NA,NA
4,1996,4SA,4,SW,2,FALSE,S,Pioneer 9394,FALSE,48.6,NA,TRUE,LHNPK,NA,NA,NA,200,200,NA,NA,5/23/1996,143,TRUE,NA,NA
4,1996,4SB,4,SW,2,FALSE,S,Pioneer 9394,FALSE,56.3,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,5/23/1996,143,FALSE,NA,NA
4,1996,4SC,4,SE,2,FALSE,S,Pioneer 9394,FALSE,58,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,5/23/1996,143,TRUE,NA,NA
4,1996,4SD,4,SE,2,FALSE,S,Pioneer 9394,FALSE,56.3,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,5/23/1996,143,TRUE,NA,NA
4,1996,5NA,5,NW,3,FALSE,H,NA,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
4,1996,5NB,5,NW,3,FALSE,H,NA,FALSE,NA,NA,TRUE,LNPK,NA,NA,NA,200,NA,NA,NA,NA,NA,TRUE,NA,NA
4,1996,5NC,5,NE,3,FALSE,H,NA,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
4,1996,5ND,5,NE,3,FALSE,H,NA,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
4,1996,5SA,5,SW,3,FALSE,H,NA,FALSE,NA,NA,TRUE,LHNPK,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
4,1996,5SB,5,SW,3,FALSE,H,NA,FALSE,NA,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
4,1996,5SC,5,SE,3,FALSE,H,NA,FALSE,NA,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
4,1996,5SD,5,SE,3,FALSE,H,NA,FALSE,NA,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
4,1997,3NA,3,NW,1,TRUE,CC,Pioneer 3489,TRUE,41.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/7/1997,127,TRUE,NA,NA
4,1997,3NB,3,NW,1,TRUE,CC,Pioneer 3489,TRUE,151,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,3NC,3,NE,1,TRUE,CC,Pioneer 3489,TRUE,55.95,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/7/1997,127,TRUE,NA,NA
4,1997,3ND,3,NE,1,TRUE,CC,Pioneer 3489,TRUE,66.3,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/7/1997,127,TRUE,NA,NA
4,1997,3SA,3,SW,1,TRUE,CC,Pioneer 3489,TRUE,142.6,NA,TRUE,LHNPK,NA,NA,300,NA,NA,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,3SB,3,SW,1,TRUE,CC,Pioneer 3489,TRUE,171.1,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,3SC,3,SE,1,TRUE,CC,Pioneer 3489,TRUE,76.44,NA,TRUE,MLP,600,NA,NA,NA,NA,NA,16000,5/7/1997,127,TRUE,NA,NA
4,1997,3SD,3,SE,1,TRUE,CC,Pioneer 3489,TRUE,84.8,NA,TRUE,MLP,600,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
4,1997,4NA,4,NW,2,TRUE,C,Pioneer 3489,TRUE,85.21,NA,FALSE,none,NA,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
4,1997,4NB,4,NW,2,TRUE,C,Pioneer 3489,TRUE,190.8,NA,TRUE,LNPK,NA,NA,200,200,200,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,4NC,4,NE,2,TRUE,C,Pioneer 3489,TRUE,95.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
4,1997,4ND,4,NE,2,TRUE,C,Pioneer 3489,TRUE,99.7,NA,FALSE,none,NA,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
4,1997,4SA,4,SW,2,TRUE,C,Pioneer 3489,TRUE,187.6,NA,TRUE,LHNPK,NA,NA,300,NA,NA,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,4SB,4,SW,2,TRUE,C,Pioneer 3489,TRUE,190.5,NA,TRUE,LNPK,NA,NA,200,NA,200,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,4SC,4,SE,2,TRUE,C,Pioneer 3489,TRUE,123.1,NA,TRUE,MLP,600,NA,NA,NA,NA,NA,16000,5/7/1997,127,TRUE,NA,NA
4,1997,4SD,4,SE,2,TRUE,C,Pioneer 3489,TRUE,115.2,NA,TRUE,MLP,600,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
4,1997,5NA,5,NW,3,TRUE,C,Pioneer 3489,TRUE,105.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
4,1997,5NB,5,NW,3,TRUE,C,Pioneer 3489,TRUE,200.2,NA,TRUE,LNPK,NA,NA,200,200,200,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,5NC,5,NE,3,TRUE,C,Pioneer 3489,TRUE,107.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
4,1997,5ND,5,NE,3,TRUE,C,Pioneer 3489,TRUE,116.9,NA,FALSE,none,NA,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
4,1997,5SA,5,SW,3,TRUE,C,Pioneer 3489,TRUE,180.1,NA,TRUE,LHNPK,NA,NA,300,200,200,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,5SB,5,SW,3,TRUE,C,Pioneer 3489,TRUE,197.4,NA,TRUE,LNPK,NA,NA,200,200,200,NA,24000,5/7/1997,127,TRUE,NA,NA
4,1997,5SC,5,SE,3,TRUE,C,Pioneer 3489,TRUE,164.4,NA,TRUE,MLP,900,NA,NA,NA,NA,NA,16000,5/7/1997,127,TRUE,NA,NA
4,1997,5SD,5,SE,3,TRUE,C,Pioneer 3489,TRUE,140.7,NA,TRUE,MLP,900,NA,NA,NA,NA,NA,12000,5/7/1997,127,TRUE,NA,NA
5,1998,3NA,3,NW,1,TRUE,CC,DeKalb 566,FALSE,30.12,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/15/1998,134,TRUE,NA,NA
5,1998,3NB,3,NW,1,TRUE,CC,DeKalb 566,FALSE,124,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/15/1998,134,TRUE,NA,NA
5,1998,3NC,3,NE,1,TRUE,CC,DeKalb 566,FALSE,37.56,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/15/1998,134,TRUE,NA,NA
5,1998,3ND,3,NE,1,TRUE,CC,DeKalb 566,FALSE,39.9,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/15/1998,134,TRUE,NA,NA
5,1998,3SA,3,SW,1,TRUE,CC,DeKalb 566,FALSE,143.2,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/15/1998,134,TRUE,NA,NA
5,1998,3SB,3,SW,1,TRUE,CC,DeKalb 566,FALSE,165.9,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/15/1998,134,TRUE,NA,NA
5,1998,3SC,3,SE,1,TRUE,CC,DeKalb 566,FALSE,63.9,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,20000,5/15/1998,134,TRUE,NA,NA
5,1998,3SD,3,SE,1,TRUE,CC,DeKalb 566,FALSE,60.2,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,16000,5/15/1998,134,TRUE,NA,NA
5,1998,4NA,4,NW,2,FALSE,S,Pioneer 9363,FALSE,48.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/15/1998,134,TRUE,NA,NA
5,1998,4NB,4,NW,2,FALSE,S,Pioneer 9363,FALSE,59.1,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,5/15/1998,134,TRUE,NA,NA
5,1998,4NC,4,NE,2,FALSE,S,Pioneer 9363,FALSE,50.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/15/1998,134,TRUE,NA,NA
5,1998,4ND,4,NE,2,FALSE,S,Pioneer 9363,FALSE,41.9,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/15/1998,134,TRUE,NA,NA
5,1998,4SA,4,SW,2,FALSE,S,Pioneer 9363,FALSE,51.5,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,5/15/1998,134,TRUE,NA,NA
5,1998,4SB,4,SW,2,FALSE,S,Pioneer 9363,FALSE,56.7,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,5/15/1998,134,TRUE,NA,NA
5,1998,4SC,4,SE,2,FALSE,S,Pioneer 9363,FALSE,56.5,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,5/15/1998,134,TRUE,NA,NA
5,1998,4SD,4,SE,2,FALSE,S,Pioneer 9363,FALSE,53.2,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,5/15/1998,134,TRUE,NA,NA
5,1998,5NA,5,NW,3,FALSE,O,Ogle,FALSE,33.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,4/13/1998,103,TRUE,NA,NA
5,1998,5NB,5,NW,3,FALSE,O,Ogle,FALSE,85.1,NA,TRUE,LNPK,NA,NA,75,NA,NA,NA,NA,4/13/1998,103,TRUE,NA,NA
5,1998,5NC,5,NE,3,FALSE,O,Ogle,FALSE,30.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,4/13/1998,103,TRUE,NA,NA
5,1998,5ND,5,NE,3,FALSE,O,Ogle,FALSE,32.7,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,4/13/1998,103,TRUE,NA,NA
5,1998,5SA,5,SW,3,FALSE,O,Ogle,FALSE,100.4,NA,TRUE,LNPK,NA,NA,75,NA,NA,NA,NA,4/13/1998,103,TRUE,NA,NA
5,1998,5SB,5,SW,3,FALSE,O,Ogle,FALSE,86.8,NA,TRUE,LNPK,NA,NA,75,NA,NA,NA,NA,4/13/1998,103,TRUE,NA,NA
5,1998,5SC,5,SE,3,FALSE,O,Ogle,FALSE,70.5,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,4/13/1998,103,TRUE,NA,NA
5,1998,5SD,5,SE,3,FALSE,O,Ogle,FALSE,63.8,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,4/13/1998,103,TRUE,NA,NA
5,1999,3NA,3,NW,1,TRUE,CC,Pioneer 3335,FALSE,44.75,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/11/1999,131,TRUE,NA,NA
5,1999,3NB,3,NW,1,TRUE,CC,Pioneer 3335,FALSE,159.9,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/11/1999,131,TRUE,NA,NA
5,1999,3NC,3,NE,1,TRUE,CC,Pioneer 3335,FALSE,58.3,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/11/1999,131,TRUE,NA,NA
5,1999,3ND,3,NE,1,TRUE,CC,Pioneer 3335,FALSE,72.7,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/11/1999,131,TRUE,NA,NA
5,1999,3SA,3,SW,1,TRUE,CC,Pioneer 3335,FALSE,159.4,NA,TRUE,LNPK,NA,NA,200,200,200,NA,28000,5/11/1999,131,TRUE,NA,NA
5,1999,3SB,3,SW,1,TRUE,CC,Pioneer 3335,FALSE,173.4,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/11/1999,131,TRUE,NA,NA
5,1999,3SC,3,SE,1,TRUE,CC,Pioneer 3335,FALSE,97.35,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,20000,5/11/1999,131,TRUE,NA,NA
5,1999,3SD,3,SE,1,TRUE,CC,Pioneer 3335,FALSE,79.5,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,16000,5/11/1999,131,TRUE,NA,NA
5,1999,4NA,4,NW,2,TRUE,C,Pioneer 3335,FALSE,79.3,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,5/11/1999,131,TRUE,NA,NA
5,1999,4NB,4,NW,2,TRUE,C,Pioneer 3335,FALSE,211.7,NA,TRUE,LNPK,NA,NA,200,200,200,NA,28000,5/11/1999,131,TRUE,NA,NA
5,1999,4NC,4,NE,2,TRUE,C,Pioneer 3335,FALSE,88.19,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,5/11/1999,131,TRUE,NA,NA
5,1999,4ND,4,NE,2,TRUE,C,Pioneer 3335,FALSE,90.95,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,5/11/1999,131,TRUE,NA,NA
5,1999,4SA,4,SW,2,TRUE,C,Pioneer 3335,FALSE,211.7,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/11/1999,131,TRUE,NA,NA
5,1999,4SB,4,SW,2,TRUE,C,Pioneer 3335,FALSE,226.3,NA,TRUE,LNPK,NA,NA,200,200,200,NA,28000,5/11/1999,131,TRUE,NA,NA
5,1999,4SC,4,SE,2,TRUE,C,Pioneer 3335,FALSE,135.8,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,20000,5/11/1999,131,TRUE,NA,NA
5,1999,4SD,4,SE,2,TRUE,C,Pioneer 3335,FALSE,117.5,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,16000,5/11/1999,131,TRUE,NA,NA
5,1999,5NA,5,NW,3,FALSE,H,NA,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
5,1999,5NB,5,NW,3,FALSE,H,NA,FALSE,NA,NA,TRUE,LNPK,NA,NA,NA,200,200,NA,NA,NA,NA,TRUE,NA,NA
5,1999,5NC,5,NE,3,FALSE,H,NA,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
5,1999,5ND,5,NE,3,FALSE,H,NA,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
5,1999,5SA,5,SW,3,FALSE,H,NA,FALSE,NA,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
5,1999,5SB,5,SW,3,FALSE,H,NA,FALSE,NA,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
5,1999,5SC,5,SE,3,FALSE,H,NA,FALSE,NA,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
5,1999,5SD,5,SE,3,FALSE,H,NA,FALSE,NA,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
5,2000,3NA,3,NW,1,TRUE,CC,Pioneer 34B23,FALSE,50.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/6/2000,126,TRUE,NA,NA
5,2000,3NB,3,NW,1,TRUE,CC,Pioneer 34B23,FALSE,157.8,NA,TRUE,LNPK,NA,2,200,NA,NA,NA,28000,5/6/2000,126,TRUE,NA,NA
5,2000,3NC,3,NE,1,TRUE,CC,Pioneer 34B23,FALSE,60.9,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/6/2000,126,TRUE,NA,NA
5,2000,3ND,3,NE,1,TRUE,CC,Pioneer 34B23,FALSE,62.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,5/6/2000,126,TRUE,NA,NA
5,2000,3SA,3,SW,1,TRUE,CC,Pioneer 34B23,FALSE,149.8,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/6/2000,126,TRUE,NA,NA
5,2000,3SB,3,SW,1,TRUE,CC,Pioneer 34B23,FALSE,169.5,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/6/2000,126,TRUE,NA,NA
5,2000,3SC,3,SE,1,TRUE,CC,Pioneer 34B23,FALSE,126.7,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,20000,5/6/2000,126,TRUE,NA,NA
5,2000,3SD,3,SE,1,TRUE,CC,Pioneer 34B23,FALSE,97,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,16000,5/6/2000,126,TRUE,NA,NA
5,2000,4NA,4,NW,2,FALSE,S,Pioneer 94B01,FALSE,34.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/6/2000,126,TRUE,NA,NA
5,2000,4NB,4,NW,2,FALSE,S,Pioneer 94B01,FALSE,44.5,NA,TRUE,LNPK,NA,2,200,NA,NA,NA,NA,5/6/2000,126,TRUE,NA,NA
5,2000,4NC,4,NE,2,FALSE,S,Pioneer 94B01,FALSE,35.9,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/6/2000,126,TRUE,NA,NA
5,2000,4ND,4,NE,2,FALSE,S,Pioneer 94B01,FALSE,33.3,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/6/2000,126,TRUE,NA,NA
5,2000,4SA,4,SW,2,FALSE,S,Pioneer 94B01,FALSE,44.3,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,NA,5/6/2000,126,TRUE,NA,NA
5,2000,4SB,4,SW,2,FALSE,S,Pioneer 94B01,FALSE,45.75,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,NA,5/6/2000,126,TRUE,NA,NA
5,2000,4SC,4,SE,2,FALSE,S,Pioneer 94B01,FALSE,42.8,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,5/6/2000,126,TRUE,NA,NA
5,2000,4SD,4,SE,2,FALSE,S,Pioneer 94B01,FALSE,42.9,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,5/6/2000,126,TRUE,NA,NA
5,2000,5NA,5,NW,3,TRUE,C,Pioneer 34B23,FALSE,145.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,5/6/2000,126,TRUE,NA,NA
5,2000,5NB,5,NW,3,TRUE,C,Pioneer 34B23,FALSE,197.1,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/6/2000,126,TRUE,NA,NA
5,2000,5NC,5,NE,3,TRUE,C,Pioneer 34B23,FALSE,120.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,5/6/2000,126,TRUE,NA,NA
5,2000,5ND,5,NE,3,TRUE,C,Pioneer 34B23,FALSE,170.3,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,5/6/2000,126,TRUE,NA,NA
5,2000,5SA,5,SW,3,TRUE,C,Pioneer 34B23,FALSE,200.4,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/6/2000,126,TRUE,NA,NA
5,2000,5SB,5,SW,3,TRUE,C,Pioneer 34B23,FALSE,203.3,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,5/6/2000,126,TRUE,NA,NA
5,2000,5SC,5,SE,3,TRUE,C,Pioneer 34B23,FALSE,193,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,20000,5/6/2000,126,TRUE,NA,NA
5,2000,5SD,5,SE,3,TRUE,C,Pioneer 34B23,FALSE,185.9,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,16000,5/6/2000,126,TRUE,NA,NA
5,2001,3NA,3,NW,1,TRUE,CC,Pioneer 34R07,FALSE,41.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,4/27/2001,117,TRUE,NA,NA
5,2001,3NB,3,NW,1,TRUE,CC,Pioneer 34R07,FALSE,162.5,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,4/27/2001,117,TRUE,NA,NA
5,2001,3NC,3,NE,1,TRUE,CC,Pioneer 34R07,FALSE,47.7,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,4/27/2001,117,TRUE,NA,NA
5,2001,3ND,3,NE,1,TRUE,CC,Pioneer 34R07,FALSE,55.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,4/27/2001,117,TRUE,NA,NA
5,2001,3SA,3,SW,1,TRUE,CC,Pioneer 34R07,FALSE,119.3,NA,TRUE,LNPK,NA,NA,200,NA,200,NA,28000,4/27/2001,117,TRUE,NA,NA
5,2001,3SB,3,SW,1,TRUE,CC,Pioneer 34R07,FALSE,173.7,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,4/27/2001,117,TRUE,NA,NA
5,2001,3SC,3,SE,1,TRUE,CC,Pioneer 34R07,FALSE,80.21,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,20000,4/27/2001,117,TRUE,NA,NA
5,2001,3SD,3,SE,1,TRUE,CC,Pioneer 34R07,FALSE,71.96,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,16000,4/27/2001,117,TRUE,NA,NA
5,2001,4NA,4,NW,2,TRUE,C,Pioneer 34R07,FALSE,103.52,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,4/27/2001,117,TRUE,NA,NA
5,2001,4NB,4,NW,2,TRUE,C,Pioneer 34R07,FALSE,180.9,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,4/27/2001,117,TRUE,NA,NA
5,2001,4NC,4,NE,2,TRUE,C,Pioneer 34R07,FALSE,89.9,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,4/27/2001,117,TRUE,NA,NA
5,2001,4ND,4,NE,2,TRUE,C,Pioneer 34R07,FALSE,117.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,16000,4/27/2001,117,TRUE,NA,NA
5,2001,4SA,4,SW,2,TRUE,C,Pioneer 34R07,FALSE,160,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,4/27/2001,117,TRUE,NA,NA
5,2001,4SB,4,SW,2,TRUE,C,Pioneer 34R07,FALSE,163.6,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,4/27/2001,117,TRUE,NA,NA
5,2001,4SC,4,SE,2,TRUE,C,Pioneer 34R07,FALSE,145.8,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,20000,4/27/2001,117,TRUE,NA,NA
5,2001,4SD,4,SE,2,TRUE,C,Pioneer 34R07,FALSE,153.1,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,16000,4/27/2001,117,TRUE,NA,NA
5,2001,5NA,5,NW,3,FALSE,O,Blaze,FALSE,63.69125,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,3/27/2001,86,TRUE,NA,NA
5,2001,5NB,5,NW,3,FALSE,O,Blaze,FALSE,106.14,NA,TRUE,LNPK,NA,NA,75,NA,200,NA,NA,3/27/2001,86,TRUE,NA,NA
5,2001,5NC,5,NE,3,FALSE,O,Blaze,FALSE,87.5075,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,3/27/2001,86,TRUE,NA,NA
5,2001,5ND,5,NE,3,FALSE,O,Blaze,FALSE,66.265,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,3/27/2001,86,TRUE,NA,NA
5,2001,5SA,5,SW,3,FALSE,O,Blaze,FALSE,105.0525,NA,TRUE,LNPK,NA,NA,75,NA,200,NA,NA,3/27/2001,86,TRUE,NA,NA
5,2001,5SB,5,SW,3,FALSE,O,Blaze,FALSE,107.91625,NA,TRUE,LNPK,NA,NA,75,NA,200,NA,NA,3/27/2001,86,TRUE,NA,NA
5,2001,5SC,5,SE,3,FALSE,O,Blaze,FALSE,125.2075,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,3/27/2001,86,TRUE,NA,NA
5,2001,5SD,5,SE,3,FALSE,O,Blaze,FALSE,105.0525,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,NA,3/27/2001,86,TRUE,NA,NA
5,2002,3NA,3,NW,1,TRUE,CC,Pioneer 33Y09,FALSE,36.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,4/26/2002,116,FALSE,NA,NA
5,2002,3NB,3,NW,1,TRUE,CC,Pioneer 33Y09,FALSE,146.5,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,4/26/2002,116,FALSE,NA,NA
5,2002,3NC,3,NE,1,TRUE,CC,Pioneer 33Y09,FALSE,47.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,4/26/2002,116,FALSE,NA,NA
5,2002,3ND,3,NE,1,TRUE,CC,Pioneer 33Y09,FALSE,55.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,8000,4/26/2002,116,FALSE,NA,NA
5,2002,3SA,3,SW,1,TRUE,CC,Pioneer 33Y09,FALSE,128.6,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,4/26/2002,116,FALSE,NA,NA
5,2002,3SB,3,SW,1,TRUE,CC,Pioneer 33Y09,FALSE,153.7,NA,TRUE,LNPK,NA,NA,200,NA,NA,NA,28000,4/26/2002,116,FALSE,NA,NA
5,2002,3SC,3,SE,1,TRUE,CC,Pioneer 33Y09,FALSE,98.8,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,20000,4/26/2002,116,FALSE,NA,NA
5,2002,3SD,3,SE,1,TRUE,CC,Pioneer 33Y09,FALSE,66.5,NA,TRUE,MLP,NA,NA,NA,NA,NA,NA,16000,4/26/2002,116,FALSE,NA,NA
5,2002,4NA,4,NW,2,FALSE,S,Asgrow 3302,FALSE,18,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,4/26/2002,116,FALSE,NA,NA
5,2002,4NB,4,NW,2,FALSE,S,Asgrow 3302,FALSE,32.9,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,4/26/2002,116,FALSE,NA,NA
5,2002,4NC,4,NE,2,FALSE,S,Asgrow 3302,FALSE,18.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,4/26/2002,116,FALSE,NA,NA
5,2002,4ND,4,NE,2,FALSE,S,Asgrow 3302,FALSE,17.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,4/26/2002,116,FALSE,NA,NA
5,2002,4SA,4,SW,2,FALSE,S,Asgrow 3302,FALSE,30.7,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,4/26/2002,116,FALSE,NA,NA
5,2002,4SB,4,SW,2,FALSE,S,Asgrow 3302,FALSE,36.1,NA,TRUE,LNPK,NA,NA,NA,NA,NA,NA,NA,4/26/2002,116,FALSE,NA,NA
